병원명,전화번호,소재지,사업자등록번호,,,,
펫케어 동물병원,518967582,부산광역시 부산진구 가야동,,,,,
펫케어동물병원,413527582,충청남도 당진군 당진읍 대덕리,,,,,
펫콤동물병원,312522501,경기도 수원시 장안구 연무동,,,,,
펫토이동물병원,27952184,서울특별시 용산구 한남동,,,,,
펫토피아 동물병원,317148392,경기도 성남시 분당구 수내동,,,,,
펫토피아동물병원,24140075,서울특별시 송파구 방이동,,,,,
펫트리동물의료센터,269495775,서울특별시 강동구 길동,206-42-09818,,,,
펫프렌즈동물병원,626537553,광주광역시 서구 풍암동,,,,,
펫프렌즈동물병원,415687533,충청남도 천안시 서북구 두정동,126-04-75460,,,,
펫플러스 동물병원,317138391,경기도 성남시 분당구 정자동,,,,,
펫플러스 동물병원,,대전광역시 동구 용전동,,,,,
펫피아 동물병원,,경기도 고양시 덕양구 행신동,,,,,
펫필드동물병원,316568575,경기도 평택시 비전동,,,,,
펫하우스 동물병원,522730975,울산광역시 남구 삼산동,,,,,
펫홈종합동물병원,324237588,인천광역시 남동구 논현동,,,,,
펫홈종합동물병원,,인천광역시 미추홀구 주안동,,,,,
편안한 동물병원,428228217,대전광역시 유성구 반석동,,,,,
평창영월정선축협 정선지점 동물병원,335631805,강원도 정선군 정선읍 봉양리,,,,,
평창축협동물병원,333342312,강원도 평창군 평창읍 하리,,,,,
평촌나무동물병원,314253403,경기도 안양시 동안구 평촌동,,,,,
평촌동물병원,313849505,경기도 안양시 동안구 평촌동,138-10-32669,,,,
평택축협동물병원,316833003,경기도 평택시 안중읍 안중리,,,,,
평화와생명동물병원,233950075,서울특별시 성동구 행당동,,,,,
포곡동물병원,313343304,경기도 용인시 처인구 포곡읍 전대리,,,,,
포근한동물병원,,경기도 부천시 중동,,,,,
포근한동물병원,23817963,경기도 고양시 덕양구 삼송동,608-34-14453,,,,
포두동물병원,,전라남도 고흥군 포두면 상대리,,,,,
포레동물병원,24687975,서울특별시 성동구 성수동1가,,,,,
포산동물병원,6162478,,,,,,
포시즌 동물병원,328587570,인천광역시 연수구 송도동,134-17-54578,,,,
포유동물병원,29126555,서울특별시 성북구 하월곡동,,,,,
포이동물병원,25788400,서울특별시 강남구 개포동,,,,,
포인트동물의료센터,328828275,인천광역시 미추홀구 용현동,,,,,
포일동물병원,314257541,경기도 의왕시 포일동,,,,,
포천대신동물병원,315367589,경기도 포천시 신읍동,,,,,
포천동물병원,315352978,경기도 포천시 신읍동,,,,,
포항동물병원,542460080,경상북도 포항시 북구 용흥동,,,,,
포항중앙동물병원,542320075,경상북도 포항시 북구 양덕동,,,,,
포항축협동물병원,542556123,경상북도 포항시 북구 기계면 내단리,,,,,
폴의골목 동물병원,,경기도 양평군 서종면 문호리,,,,,
퐁낭동물병원,7077196297,제주특별자치도 제주시 오라이동,,,,,
표선가축병원,647872345,제주특별자치도 서귀포시 표선면 표선리,,,,,
푸른 동물병원,632112662,전라북도 전주시 덕진구 반월동,,,,,
푸른가축병원,,충청남도 당진군 당진읍 읍내리,,,,,
푸른가축병원,,충청남도 당진시 읍내동,,,,,
푸른동물병원,319410075,경기도 파주시 아동동,,,,,
푸른동물병원,317643033,경기도 광주시 중대동,,,,,
푸른동물병원,634668711,전라북도 군산시 동흥남동,,,,,
푸른동물병원,28610075,서울특별시 구로구 구로동,,,,,
푸른동물병원,318836363,경기도 여주시 홍문동,,,,,
푸른동물병원,623751613,광주광역시 서구 쌍촌동,,,,,
푸른동물병원,517841235,부산광역시 해운대구 반여동,,,,,
푸른동물병원,647582013,제주특별자치도 제주시 이도일동,,,,,
푸른동물병원(출장진료전문병원),557423535,경상남도 진주시 장대동,,,,,
푸른동물종합병원,314047588,경기도 시흥시 은행동,134-16-91294,,,,
푸른들동물병원,226991222,서울특별시 강서구 염창동,,,,,
푸른숲 동물병원,23357577,서울특별시 마포구 서교동,,,,,
푸른종합동물병원,555459099,경상남도 창원시 진해구 충무동,,,,,
푸른종합동물병원,29637582,서울특별시 동대문구 청량리동,,,,,
푸른하늘 동물병원,632224119,전라북도 전주시 완산구 평화동2가,,,,,
푸우동물병원,422235775,대전광역시 중구 중촌동,,,,,
품 동물병원,28127585,서울특별시 동작구 상도1동,636-12-01140,,,,
풍기동물병원,546324700,경상북도 영주시 하망동,,,,,
풍동 라파엘 동물병원,,경기도 고양시 일산동구 풍동,,,,,
풍동동물병원,,경기도 고양시 일산동구 풍동,,,,,
풍산동물병원,548585120,,,,,,
풍지동물병원,,경상북도 포항시 남구 해도동,,,,,
퓨리나동물병원,29009929,서울특별시 도봉구 쌍문동,,,,,
프라임동물병원,3180179975,경기도 성남시 분당구 운중동,,,,,
프라임동물병원,315662475,경기도 구리시 수택동,,,,,
프라임동물병원,24570292,서울특별시 광진구 구의동,,,,,
프라자 동물병원,328515575,인천광역시 연수구 송도동,,,,,
프라하동물병원,313917075,경기도 군포시 당동,,,,,
프란다스동물병원,23098275,서울특별시 서대문구 남가좌동,,,,,
프렌즈동물병원,632274975,전라북도 전주시 완산구 삼천동1가,,,,,
프렌즈동물병원,316925331,경기도 평택시 동삭동,294-44-00588,,,,
프렌즈동물병원,623740128,광주광역시 서구 쌍촌동,,,,,
프렌즈동물병원,28747585,서울특별시 관악구 봉천동,,,,,
프렌즈동물병원,318452500,경기도 의정부시 의정부동,,,,,
프렌즈동물병원,25977522,서울특별시 서초구 방배동,,,,,
플러스동물메디컬센터,,서울특별시 영등포구 양평동4가,,,,,
플러스동물의료센터,534242455,대구광역시 북구 칠성동2가,504-86-01785,,,,
피그랑동물병원,,제주특별자치도 제주시 해안동,,,,,
피그만클리닉,,경기도 고양시 덕양구 삼송동,,,,,
피그벳,316313865,경기도 이천시 모가면 진가리,,,,,
피그월드 동물병원,416334287,충청남도 홍성군 홍북읍 신경리,,,,,
피그케어 동물병원,,대전광역시 대덕구 신탄진동,,,,,
피그헬스동물병원,,충청남도 논산시 연무읍 동산리,,,,,
피닉스동물병원,512467551,부산광역시 중구 남포동2가,,,,,
피닉스동물병원,28137579,서울특별시 동작구 대방동,,,,,
피움동물병원,23843100,서울특별시 은평구 진관동,372-15-01188,,,,
피정현 동물병원,"8647582, 01033500029",부산광역시 연제구 연산동,,,,,
피카소동물병원,24673673,서울특별시 광진구 화양동,,,,,
피카소동물병원,234276419,서울특별시 강동구 명일동,,,,,
필동물병원,335347178,강원도 동해시 천곡동,,,,,
필동물종합병원,226490774,서울특별시 양천구 목동,,,,,
필립동물병원,316111766,경기도 평택시 지산동,,,,,
필유동물병원,555430022,경상남도 창원시 진해구 석동,,,,,
필유동물병원,555430022,경상남도 창원시 진해구 석동,,,,,
필종합동물병원,324622550,인천광역시 남동구 남촌동,,,,,
하군이네 동물병원,3180557803,경기도 오산시 궐동,,,,,
하나,114452543,경기도 이천시 창전동,,,,,
하나 동물병원,632535677,전라북도 전주시 덕진구 덕진동2가,,,,,
하나 동물병원,325536678,인천광역시 계양구 작전동,,,,,
하나동물병원,,경기도 김포시 사우동,,,,,
하나동물병원,262427500,서울특별시 동대문구 휘경동,,,,,
하나동물병원,432235511,충청북도 청주시 상당구 내덕동,,,,,
하나동물병원,432235511,충청북도 청주시 상당구 내덕동,,,,,
하나동물병원,,부산광역시 동구 수정동,,,,,
하나동물병원,332437511,강원도 춘천시 후평동,,,,,
하나동물병원,536315575,대구광역시 달서구 상인동,,,,,
하나동물병원,318537550,경기도 의정부시 신곡동,,,,,
하나동물병원,522737747,울산광역시 남구 삼산동,,,,,
하나동물병원,415829600,충청남도 천안시 서북구 성환읍 매주리,,,,,
하나동물병원,226666075,서울특별시 강서구 방화동,,,,,
하나동물병원,438384742,충청북도 증평군 증평읍 증천리,,,,,
하나동물병원,,전라남도 무안군 청계면 도림리,,,,,
하나동물병원,25740511,서울특별시 서초구 신원동,,,,,
하나동물병원,513370975,부산광역시 북구 금곡동,784-33-00692,,,,
하나동물병원,615327582,전라남도 해남군 해남읍 고도리,,,,,
하나동물병원,432235511,충청북도 청주시 청원구 내덕동,,,,,
하나동물병원,,충청남도 금산군 금산읍 중도리,,,,,
하나동물종합병원,,전라북도 남원시 왕정동,,,,,
하나로 동물병원,,경기도 연천군 전곡읍 전곡리,,,,,
하나로 양한방 동물병원,319967975,경기도 김포시 장기동,,,,,
하나로가축병원,333458575,강원도 횡성군 횡성읍 읍하리,,,,,
하나로동물병원,,전라북도 익산시 부송동,,,,,
하나로동물병원,,대전광역시 동구 대동,,,,,
하나로동물병원,623710750,광주광역시 서구 치평동,,,,,
하나사랑동물병원,28227574,서울특별시 동작구 상도동,,,,,
하나카동물병원,25665852,서울특별시 강남구 역삼동,750-18-00811,,,,
하남동물병원,317937802,경기도 하남시 덕풍동,,,,,
하남동물병원,629525446,광주광역시 광산구 월곡동,,,,,
하남숲동물병원,7046240075,경기도 하남시 덕풍동,,,,,
하남플러스 동물병원,317928575,경기도 하남시 신장동,653-03-00993,,,,
하노바동물병원,326147582,경기도 부천시 중동,,,,,
하노버,319193567,경기도 고양시 일산서구 주엽동,,,,,
하누동물병원,,경상북도 의성군 의성읍 도서리,,,,,
하늘가축병원,333424488,강원도 횡성군 횡성읍 읍상리,,,,,
하늘동물병원,556041100,경상남도 창원시 성산구 가음동,,,,,
하늘동물병원,,인천광역시 중구 운서동,,,,,
하늬동물병원,553458115,경상남도 김해시 삼방동,,,,,
하니동물병원,234220977,서울특별시 중랑구 신내동,,,,,
하니동물병원,226471772,서울특별시 양천구 목동,465-09-01266,,,,
하단동물병원,512914456,부산광역시 사하구 하단동,,,,,
하단오거리 동물의료센터,512648275,부산광역시 사하구 하단동,,,,,
하동동물병원,,경상남도 하동군 하동읍 읍내리,,,,,
하동물병원,546369975,경상북도 영주시 하망동,,,,,
하동축산농협동물병원,,경상남도 하동군 진교면 안심리,,,,,
하랑동물의료센터,315226767,경기도 남양주시 다산동,,,,,
하루동물병원,632325900,전라북도 전주시 완산구 평화동2가,,,,,
하모니동물병원,322257575,경기도 부천시 중동,,,,,
하모니동물병원,429348575,대전광역시 유성구 관평동,,,,,
하박사 동물병원,,경상남도 창원시 봉곡동,,,,,
하비동물병원,220389980,서울특별시 도봉구 창동,,,,,
하스펫탈동물병원,24352275,서울특별시 중랑구 면목동,,,,,
하슬라동물병원,336457585,강원도 강릉시 교동,,,,,
하안동물병원,28977580,경기도 광명시 하안동,,,,,
하얀기린 동물병원,325643575,인천광역시 서구 연희동,,,,,
하양동물병원,,경상북도 경산시 하양읍 도리리,,,,,
하은동물병원,313887585,경기도 안양시 동안구 비산동,,,,,
하은동물병원,312868999,경기도 용인시 기흥구 보라동,,,,,
하이유 동물병원,222427510,서울특별시 동대문구 답십리동,,,,,
하이응급동물메디칼센터,436537588,충청북도 제천시 영천동,,,,,
하이펫동물병원,312050075,경기도 수원시 영통구 영통동,,,,,
하인츠동물병원,322047707,인천광역시 미추홀구 용현동,,,,,
하임동물병원,318984300,경기도 용인시 수지구 풍덕천동,,,,,
하임동물의료센터,,경기도 김포시 풍무동,,,,,
하정 동물병원,,전라남도 영광군 영광읍 신하리,,,,,
하태흥반려동물의료센터,324668670,인천광역시 남동구 만수동,,,,,
하트동물메디컬센터,24242955,서울특별시 송파구 삼전동,,,,,
하트동물병원,632767675,전라북도 전주시 덕진구 송천동1가,,,,,
하트동물의료센터,319858075,경기도 김포시 걸포동,,,,,
하트만 동물병원,318747533,경기도 의정부시 호원동,,,,,
하트온동물병원,226445975,서울특별시 강서구 화곡동,,,,,
하트펫 동물병원,,경기도 용인시 기흥구 공세동,,,,,
하하 동물병원,312921275,경기도 수원시 권선구 구운동,,,,,
하하동물병원,317663463,경기도 광주시 태전동,,,,,
학산동물병원,515577577,부산광역시 동래구 복천동,,,,,
학성동물병원,522446545,울산광역시 중구 성남동,,,,,
학익동물병원,,인천광역시 미추홀구 학익동,,,,,
학장동물병원,513127555,부산광역시 사상구 학장동,,,,,
한 동물병원,25773690,서울특별시 서초구 양재동,,,,,
한 동물병원,25757581,서울특별시 강남구 개포동,,,,,
한가람가축병원,544322292,경상북도 김천시 황금동,,,,,
한가람동물의료센터,28447775,서울특별시 영등포구 신길동,,,,,
한강동물병원,552415005,경상남도 창원시 마산합포구 해운동,,,,,
한강동물병원,315368388,경기도 포천시 군내면 하성북리,,,,,
한강동물병원,29357588,서울특별시 노원구 상계동,,,,,
한강동물병원,617920081,전라남도 광양시 광영동,,,,,
한강동물병원,552415005,경상남도 창원시 마산합포구 해운동,,,,,
한강동물병원,315714465,경기도 남양주시 퇴계원읍 퇴계원리,,,,,
한강동물의료센터,313887525,경기도 김포시 장기동,137-21-43311,,,,
한결같은 동물병원,,경상북도 경산시 하양읍 동서리,,,,,
한결동물병원,,전라북도 남원시 동충동,,,,,
